rowID,hpwren_timestamp,air_pressure,air_temp,avg_wind_direction,avg_wind_speed,max_wind_direction,max_wind_speed,min_wind_direction,min_wind_speed,rain_accumulation,rain_duration,relative_humidity,time
621,2024-01-01 10:20:00,1013.68,5.03,272,2.29,24,3.06,166,1.5,0.0,0.0,55.9,2024-01-01 10:20:00
622,2024-01-01 10:21:00,1013.18,5.65,341,1.9,151,2.07,124,1.32,0.0,0.0,46.86,2024-01-01 10:21:00
623,2024-01-01 10:22:00,1013.45,6.36,213,2.04,94,2.86,223,1.26,0.0,0.0,50.23,2024-01-01 10:22:00
624,2024-01-01 10:23:00,1013.2,6.08,63,1.64,45,2.41,149,1.45,0.0,0.0,50.26,2024-01-01 10:23:00
625,2024-01-01 10:24:00,1013.38,6.2,11,2.87,137,3.47,188,2.82,0.0,0.0,47.49,2024-01-01 10:24:00
626,2024-01-01 10:25:00,1012.96,5.15,209,2.52,287,2.86,42,1.65,0.0,0.0,43.14,2024-01-01 10:25:00
627,2024-01-01 10:26:00,1012.03,4.9,311,1.63,352,1.89,28,1.55,0.0,0.0,51.61,2024-01-01 10:26:00
628,2024-01-01 10:27:00,1013.18,5.33,173,1.33,163,1.45,119,1.08,0.0,0.0,49.69,2024-01-01 10:27:00
629,2024-01-01 10:28:00,1013.96,5.42,255,1.81,15,2.32,336,1.11,0.0,0.0,52.5,2024-01-01 10:28:00
630,2024-01-01 10:29:00,1013.71,5.93,100,2.22,17,2.81,30,1.81,0.0,0.0,47.33,2024-01-01 10:29:00
631,2024-01-01 10:30:00,1013.73,4.54,15,2.12,135,2.48,180,1.24,0.0,0.0,56.1,2024-01-01 10:30:00
632,2024-01-01 10:31:00,1013.87,6.14,196,2.63,246,3.11,161,2.33,0.0,0.0,45.62,2024-01-01 10:31:00
633,2024-01-01 10:32:00,1013.29,5.3,257,2.39,247,2.75,127,2.38,0.0,0.0,58.56,2024-01-01 10:32:00
634,2024-01-01 10:33:00,1013.35,5.16,243,2.48,330,3.12,254,2.18,0.0,0.0,41.26,2024-01-01 10:33:00
635,2024-01-01 10:34:00,1012.94,4.86,347,2.16,197,3.06,293,1.58,0.0,0.0,52.17,2024-01-01 10:34:00
636,2024-01-01 10:35:00,1013.09,4.54,248,1.31,0,1.47,356,0.93,0.0,0.0,52.38,2024-01-01 10:35:00
637,2024-01-01 10:36:00,1013.56,5.77,104,1.9,189,2.28,253,1.37,0.0,0.0,46.02,2024-01-01 10:36:00
638,2024-01-01 10:37:00,1013.85,5.39,181,2.53,293,2.67,129,1.65,0.0,0.0,52.12,2024-01-01 10:37:00
639,2024-01-01 10:38:00,1013.18,4.71,154,1.97,44,2.59,11,1.06,0.0,0.0,56.4,2024-01-01 10:38:00
640,2024-01-01 10:39:00,1013.02,4.7,286,2.25,336,2.98,34,1.98,0.0,0.0,38.92,2024-01-01 10:39:00
641,2024-01-01 10:40:00,1013.25,5.17,168,1.84,31,2.77,197,1.38,0.0,0.0,52.51,2024-01-01 10:40:00
642,2024-01-01 10:41:00,1013.55,6.17,46,1.49,117,1.77,247,0.94,0.0,0.0,37.53,2024-01-01 10:41:00
643,2024-01-01 10:42:00,1012.53,5.2,42,1.94,295,2.89,109,0.99,0.0,0.0,45.17,2024-01-01 10:42:00
644,2024-01-01 10:43:00,1012.1,4.58,320,2.15,183,2.21,327,1.15,0.0,0.0,58.15,2024-01-01 10:43:00
645,2024-01-01 10:44:00,1012.97,5.2,305,1.67,190,2.27,244,1.43,0.0,0.0,47.09,2024-01-01 10:44:00
646,2024-01-01 10:45:00,1012.64,5.19,220,1.88,234,1.94,249,1.15,0.0,0.0,44.13,2024-01-01 10:45:00
647,2024-01-01 10:46:00,1013.0,3.97,0,1.53,237,2.42,316,1.15,0.0,0.0,49.01,2024-01-01 10:46:00
648,2024-01-01 10:47:00,1013.18,5.29,199,2.56,215,3.09,162,2.55,0.0,0.0,60.34,2024-01-01 10:47:00
649,2024-01-01 10:48:00,1013.02,5.19,143,1.85,73,2.52,47,1.84,0.0,0.0,40.84,2024-01-01 10:48:00
650,2024-01-01 10:49:00,1013.98,5.65,27,2.73,110,3.56,70,2.27,0.0,0.0,44.74,2024-01-01 10:49:00
651,2024-01-01 10:50:00,1013.41,6.23,341,2.76,102,2.91,133,2.27,0.0,0.0,57.49,2024-01-01 10:50:00
652,2024-01-01 10:51:00,1013.4,5.86,337,1.96,358,2.0,238,1.94,0.0,0.0,59.29,2024-01-01 10:51:00
653,2024-01-01 10:52:00,1013.56,5.16,277,1.5,73,2.38,67,0.81,0.0,0.0,49.48,2024-01-01 10:52:00
654,2024-01-01 10:53:00,1012.68,4.73,40,0.96,251,1.27,277,0.67,0.0,0.0,43.8,2024-01-01 10:53:00
655,2024-01-01 10:54:00,1013.77,6.57,331,1.26,113,1.39,31,0.7,0.0,0.0,60.48,2024-01-01 10:54:00
656,2024-01-01 10:55:00,1013.21,5.31,146,1.31,312,1.78,122,1.01,0.0,0.0,57.97,2024-01-01 10:55:00
657,2024-01-01 10:56:00,1013.59,5.28,344,2.69,329,3.29,21,2.52,0.0,0.0,53.39,2024-01-01 10:56:00
658,2024-01-01 10:57:00,1012.71,5.26,177,2.06,338,2.09,154,1.65,0.0,0.0,45.94,2024-01-01 10:57:00
659,2024-01-01 10:58:00,1012.47,5.37,314,2.19,237,2.46,109,1.96,0.0,0.0,49.75,2024-01-01 10:58:00
660,2024-01-01 10:59:00,1013.66,5.19,324,0.89,172,0.92,270,0.36,0.0,0.0,49.2,2024-01-01 10:59:00
661,2024-01-01 11:00:00,1013.44,4.97,166,1.4,78,1.82,299,1.2,0.0,0.0,51.65,2024-01-01 11:00:00
662,2024-01-01 11:01:00,1012.8,4.98,122,2.44,92,3.34,114,1.93,0.0,0.0,57.26,2024-01-01 11:01:00
663,2024-01-01 11:02:00,1012.82,5.23,73,2.14,49,3.12,219,1.98,0.0,0.0,54.4,2024-01-01 11:02:00
664,2024-01-01 11:03:00,1013.81,4.97,238,1.93,284,2.57,229,1.26,0.0,0.0,44.61,2024-01-01 11:03:00
665,2024-01-01 11:04:00,1012.66,4.89,248,2.28,222,2.44,251,1.53,0.0,0.0,56.88,2024-01-01 11:04:00
666,2024-01-01 11:05:00,1014.07,5.29,262,2.82,80,3.73,248,2.71,0.0,0.0,51.57,2024-01-01 11:05:00
667,2024-01-01 11:06:00,1012.8,5.11,251,1.89,265,2.41,8,1.42,0.0,0.0,53.44,2024-01-01 11:06:00
668,2024-01-01 11:07:00,1013.57,5.98,356,2.03,154,2.18,33,1.96,0.0,0.0,57.33,2024-01-01 11:07:00
669,2024-01-01 11:08:00,1013.09,3.9,110,2.1,232,3.02,227,1.5,0.0,0.0,44.44,2024-01-01 11:08:00
670,2024-01-01 11:09:00,1013.55,5.77,179,3.2,315,3.96,72,2.94,0.0,0.0,49.82,2024-01-01 11:09:00
671,2024-01-01 11:10:00,1012.98,5.84,187,0.95,235,1.68,300,0.42,0.0,0.0,47.34,2024-01-01 11:10:00
672,2024-01-01 11:11:00,1013.17,4.18,307,2.34,158,3.05,211,1.82,0.0,0.0,42.16,2024-01-01 11:11:00
673,2024-01-01 11:12:00,1013.27,5.04,206,1.94,315,2.14,71,1.02,0.0,0.0,51.73,2024-01-01 11:12:00
674,2024-01-01 11:13:00,1012.75,5.02,233,2.28,250,2.49,57,1.73,0.0,0.0,62.56,2024-01-01 11:13:00
675,2024-01-01 11:14:00,1013.62,4.5,23,1.67,313,2.36,219,1.09,0.0,0.0,40.8,2024-01-01 11:14:00
676,2024-01-01 11:15:00,1012.99,4.81,25,1.98,300,2.2,274,1.58,0.0,0.0,49.84,2024-01-01 11:15:00
677,2024-01-01 11:16:00,1013.14,4.64,217,2.36,281,2.8,248,1.41,0.0,0.0,53.2,2024-01-01 11:16:00
678,2024-01-01 11:17:00,1012.75,6.06,345,3.56,101,4.34,15,2.78,0.0,0.0,50.62,2024-01-01 11:17:00
679,2024-01-01 11:18:00,1011.97,5.65,9,2.4,50,3.18,74,2.11,0.0,0.0,49.43,2024-01-01 11:18:00
680,2024-01-01 11:19:00,1013.15,5.81,16,1.58,51,2.03,105,0.74,0.0,0.0,43.5,2024-01-01 11:19:00
681,2024-01-01 11:20:00,1014.46,5.53,244,1.79,208,2.58,135,1.36,0.0,0.0,51.16,2024-01-01 11:20:00
682,2024-01-01 11:21:00,1013.64,4.6,205,1.77,306,2.61,73,0.94,0.0,0.0,46.22,2024-01-01 11:21:00
683,2024-01-01 11:22:00,1013.24,4.9,257,1.1,130,1.75,253,0.28,0.0,0.0,39.05,2024-01-01 11:22:00
684,2024-01-01 11:23:00,1013.12,5.41,111,1.83,269,2.06,17,1.64,0.0,0.0,55.97,2024-01-01 11:23:00
685,2024-01-01 11:24:00,1013.26,4.55,204,2.37,204,2.64,42,1.67,0.0,0.0,54.79,2024-01-01 11:24:00
686,2024-01-01 11:25:00,1013.52,5.51,26,1.36,218,1.67,49,1.07,0.0,0.0,50.26,2024-01-01 11:25:00
687,2024-01-01 11:26:00,1012.66,5.03,70,2.52,256,2.64,2,2.22,0.0,0.0,51.15,2024-01-01 11:26:00
688,2024-01-01 11:27:00,1013.81,4.96,175,2.24,184,2.51,231,1.94,0.0,0.0,55.37,2024-01-01 11:27:00
689,2024-01-01 11:28:00,1013.61,5.49,201,1.63,144,1.84,218,0.9,0.0,0.0,51.12,2024-01-01 11:28:00
690,2024-01-01 11:29:00,1013.61,5.36,247,1.93,177,2.39,58,1.7,0.0,0.0,54.52,2024-01-01 11:29:00
691,2024-01-01 11:30:00,1013.47,4.95,117,2.8,13,3.71,283,2.8,0.0,0.0,48.51,2024-01-01 11:30:00
692,2024-01-01 11:31:00,1013.26,5.71,8,2.37,245,2.47,301,1.65,0.0,0.0,56.56,2024-01-01 11:31:00
693,2024-01-01 11:32:00,1013.59,4.58,85,2.0,186,2.72,63,1.83,0.0,0.0,51.6,2024-01-01 11:32:00
694,2024-01-01 11:33:00,1013.55,5.43,22,1.88,336,2.57,69,1.78,0.0,0.0,50.97,2024-01-01 11:33:00
695,2024-01-01 11:34:00,1013.07,5.41,239,2.04,258,2.14,302,1.8,0.0,0.0,43.65,2024-01-01 11:34:00
696,2024-01-01 11:35:00,1012.96,4.95,72,1.74,353,2.66,141,1.36,0.0,0.0,51.43,2024-01-01 11:35:00
697,2024-01-01 11:36:00,1013.3,5.27,26,0.95,39,1.52,201,0.47,0.0,0.0,45.84,2024-01-01 11:36:00
698,2024-01-01 11:37:00,1014.02,4.47,348,3.02,88,3.38,206,2.98,0.0,0.0,46.81,2024-01-01 11:37:00
699,2024-01-01 11:38:00,1012.63,5.56,80,2.08,124,2.84,220,1.11,0.0,0.0,45.92,2024-01-01 11:38:00
700,2024-01-01 11:39:00,1012.52,5.0,83,2.2,350,2.46,245,1.48,0.0,0.0,44.67,2024-01-01 11:39:00
701,2024-01-01 11:40:00,1013.33,4.83,198,1.97,8,2.66,80,1.65,0.0,0.0,60.62,2024-01-01 11:40:00
702,2024-01-01 11:41:00,1013.28,5.61,42,1.63,349,1.67,250,1.31,0.0,0.0,56.66,2024-01-01 11:41:00
703,2024-01-01 11:42:00,1013.34,4.73,262,1.91,83,2.75,50,1.46,0.0,0.0,59.6,2024-01-01 11:42:00
704,2024-01-01 11:43:00,1013.37,4.37,91,1.2,20,1.65,284,0.57,0.0,0.0,43.89,2024-01-01 11:43:00
705,2024-01-01 11:44:00,1013.14,4.29,338,3.14,280,3.78,345,2.99,0.0,0.0,50.36,2024-01-01 11:44:00
706,2024-01-01 11:45:00,1013.99,5.37,83,1.38,357,1.6,203,1.19,0.0,0.0,43.53,2024-01-01 11:45:00
707,2024-01-01 11:46:00,1012.45,4.42,299,1.48,171,2.16,24,0.62,0.0,0.0,46.52,2024-01-01 11:46:00
708,2024-01-01 11:47:00,1012.84,5.93,295,1.78,24,2.55,40,1.52,0.0,0.0,45.41,2024-01-01 11:47:00
709,2024-01-01 11:48:00,1013.2,4.01,134,2.64,102,3.11,68,2.26,0.0,0.0,56.2,2024-01-01 11:48:00
710,2024-01-01 11:49:00,1012.43,5.9,280,2.01,189,2.63,3,1.14,0.0,0.0,48.02,2024-01-01 11:49:00
711,2024-01-01 11:50:00,1013.16,5.15,58,1.38,235,1.84,239,0.72,0.0,0.0,55.34,2024-01-01 11:50:00
712,2024-01-01 11:51:00,1014.08,4.99,358,2.63,312,3.52,30,2.29,0.0,0.0,53.02,2024-01-01 11:51:00
713,2024-01-01 11:52:00,1013.26,4.76,341,2.37,36,2.87,116,1.69,0.0,0.0,61.52,2024-01-01 11:52:00
714,2024-01-01 11:53:00,1013.37,5.23,240,2.27,271,3.11,194,2.25,0.0,0.0,42.6,2024-01-01 11:53:00
715,2024-01-01 11:54:00,1012.62,5.01,341,2.36,292,3.16,89,1.62,0.0,0.0,56.3,2024-01-01 11:54:00
716,2024-01-01 11:55:00,1012.94,5.57,97,3.2,331,3.61,177,2.71,0.0,0.0,55.73,2024-01-01 11:55:00
717,2024-01-01 11:56:00,1013.06,5.07,61,3.09,151,3.32,144,2.28,0.0,0.0,45.13,2024-01-01 11:56:00
718,2024-01-01 11:57:00,1013.09,5.09,263,1.66,281,2.07,201,0.71,0.0,0.0,55.04,2024-01-01 11:57:00
719,2024-01-01 11:58:00,1013.89,4.83,112,2.81,19,3.64,321,1.88,0.0,0.0,51.68,2024-01-01 11:58:00
720,2024-01-01 11:59:00,1013.53,4.98,145,2.19,136,2.42,343,1.28,0.0,0.0,48.86,2024-01-01 11:59:00
721,2024-01-01 12:00:00,1012.69,5.15,215,2.25,358,2.77,202,1.74,0.0,0.0,45.88,2024-01-01 12:00:00
722,2024-01-01 12:01:00,1013.37,4.14,255,1.15,28,1.96,23,0.79,0.0,0.0,46.4,2024-01-01 12:01:00
723,2024-01-01 12:02:00,1013.5,4.32,315,1.91,30,2.26,354,1.44,0.0,0.0,60.25,2024-01-01 12:02:00
724,2024-01-01 12:03:00,1013.82,5.36,315,1.59,18,2.23,104,0.9,0.0,0.0,50.0,2024-01-01 12:03:00
725,2024-01-01 12:04:00,1014.04,5.07,257,2.41,147,2.66,274,1.53,0.0,0.0,53.91,2024-01-01 12:04:00
726,2024-01-01 12:05:00,1012.74,4.89,193,2.54,282,2.65,321,2.33,0.0,0.0,46.05,2024-01-01 12:05:00
727,2024-01-01 12:06:00,1012.84,4.98,346,0.96,349,1.75,59,0.04,0.0,0.0,46.1,2024-01-01 12:06:00
728,2024-01-01 12:07:00,1012.62,5.14,13,1.99,340,2.09,14,1.17,0.0,0.0,55.41,2024-01-01 12:07:00
729,2024-01-01 12:08:00,1013.13,4.7,303,2.56,299,2.83,84,1.58,0.0,0.0,43.25,2024-01-01 12:08:00
730,2024-01-01 12:09:00,1013.48,4.57,102,1.91,162,2.77,196,1.03,0.0,0.0,47.92,2024-01-01 12:09:00
731,2024-01-01 12:10:00,1013.74,5.05,244,2.36,112,2.71,234,2.08,0.0,0.0,50.17,2024-01-01 12:10:00
732,2024-01-01 12:11:00,1013.21,4.46,244,2.18,149,3.15,343,2.07,0.0,0.0,50.56,2024-01-01 12:11:00
733,2024-01-01 12:12:00,1013.09,5.15,311,2.17,329,3.15,262,2.06,0.0,0.0,49.1,2024-01-01 12:12:00
734,2024-01-01 12:13:00,1013.33,4.09,267,1.86,254,2.13,5,1.57,0.0,0.0,51.98,2024-01-01 12:13:00
735,2024-01-01 12:14:00,1012.83,5.45,223,1.39,86,1.43,288,0.78,0.0,0.0,53.46,2024-01-01 12:14:00
736,2024-01-01 12:15:00,1014.29,5.17,219,1.44,349,2.15,57,0.64,0.0,0.0,53.67,2024-01-01 12:15:00
737,2024-01-01 12:16:00,1012.45,5.06,310,2.35,97,2.8,144,1.45,0.0,0.0,45.07,2024-01-01 12:16:00
738,2024-01-01 12:17:00,1013.34,5.42,216,2.01,131,2.11,41,1.39,0.0,0.0,48.58,2024-01-01 12:17:00
739,2024-01-01 12:18:00,1014.26,5.75,3,1.93,311,2.64,349,1.92,0.0,0.0,55.97,2024-01-01 12:18:00
740,2024-01-01 12:19:00,1013.25,5.42,35,1.79,96,1.82,199,1.6,0.0,0.0,54.47,2024-01-01 12:19:00
741,2024-01-01 12:20:00,1013.15,3.99,177,1.85,97,2.72,173,1.75,0.0,0.0,43.14,2024-01-01 12:20:00
742,2024-01-01 12:21:00,1013.07,4.27,256,2.52,289,2.66,334,2.16,0.0,0.0,51.76,2024-01-01 12:21:00
743,2024-01-01 12:22:00,1013.16,4.59,16,1.83,355,1.96,94,1.33,0.0,0.0,40.11,2024-01-01 12:22:00
744,2024-01-01 12:23:00,1013.94,4.91,198,1.33,226,1.51,216,1.29,0.0,0.0,50.23,2024-01-01 12:23:00
745,2024-01-01 12:24:00,1012.14,5.15,317,2.37,144,3.33,110,2.02,0.0,0.0,59.49,2024-01-01 12:24:00
746,2024-01-01 12:25:00,1014.02,4.53,47,1.9,155,2.59,352,1.72,0.0,0.0,45.26,2024-01-01 12:25:00
747,2024-01-01 12:26:00,1012.54,4.98,61,2.02,269,2.82,179,1.37,0.0,0.0,45.83,2024-01-01 12:26:00
748,2024-01-01 12:27:00,1013.12,4.5,68,2.8,161,3.2,162,2.34,0.0,0.0,53.82,2024-01-01 12:27:00
749,2024-01-01 12:28:00,1013.04,4.57,146,1.99,111,2.33,118,1.49,0.0,0.0,42.29,2024-01-01 12:28:00
750,2024-01-01 12:29:00,1013.54,4.17,358,2.14,330,2.37,324,1.71,0.0,0.0,46.84,2024-01-01 12:29:00
751,2024-01-01 12:30:00,1012.45,4.41,161,1.41,184,1.89,227,0.45,0.0,0.0,52.98,2024-01-01 12:30:00
752,2024-01-01 12:31:00,1013.48,4.19,226,1.89,204,2.44,144,1.68,0.0,0.0,46.83,2024-01-01 12:31:00
753,2024-01-01 12:32:00,1014.26,4.37,346,2.3,96,2.93,307,1.78,0.0,0.0,48.82,2024-01-01 12:32:00
754,2024-01-01 12:33:00,1012.57,5.38,229,1.22,54,1.48,141,0.48,0.0,0.0,53.72,2024-01-01 12:33:00
755,2024-01-01 12:34:00,1013.34,4.38,177,2.1,116,3.05,121,1.54,0.0,0.0,52.11,2024-01-01 12:34:00
756,2024-01-01 12:35:00,1012.92,6.16,344,2.05,92,2.22,284,1.12,0.0,0.0,51.33,2024-01-01 12:35:00
757,2024-01-01 12:36:00,1013.46,5.09,55,2.02,292,2.99,225,1.64,0.0,0.0,48.3,2024-01-01 12:36:00
758,2024-01-01 12:37:00,1013.26,4.93,77,2.52,203,2.53,359,2.06,0.0,0.0,51.85,2024-01-01 12:37:00
759,2024-01-01 12:38:00,1012.93,4.41,269,2.17,281,2.65,256,2.08,0.0,0.0,49.38,2024-01-01 12:38:00
760,2024-01-01 12:39:00,1013.49,5.18,205,2.74,188,3.07,284,2.13,0.0,0.0,52.29,2024-01-01 12:39:00
761,2024-01-01 12:40:00,1014.15,4.54,280,1.5,322,1.95,164,1.21,0.0,0.0,47.52,2024-01-01 12:40:00
762,2024-01-01 12:41:00,1013.15,4.88,227,2.07,83,2.64,220,1.91,0.0,0.0,49.09,2024-01-01 12:41:00
763,2024-01-01 12:42:00,1013.61,6.1,238,2.04,179,2.48,68,1.5,0.0,0.0,45.05,2024-01-01 12:42:00
764,2024-01-01 12:43:00,1012.6,4.77,287,1.47,273,1.88,308,0.94,0.0,0.0,49.82,2024-01-01 12:43:00
765,2024-01-01 12:44:00,1012.77,5.38,81,2.48,180,3.21,223,2.4,0.0,0.0,45.94,2024-01-01 12:44:00
766,2024-01-01 12:45:00,1013.49,4.45,333,3.16,180,3.85,123,2.46,0.0,0.0,44.43,2024-01-01 12:45:00
767,2024-01-01 12:46:00,1013.99,4.78,249,1.99,282,2.82,343,1.37,0.0,0.0,51.29,2024-01-01 12:46:00
768,2024-01-01 12:47:00,1013.43,5.68,192,2.25,286,2.5,338,2.06,0.0,0.0,51.06,2024-01-01 12:47:00
769,2024-01-01 12:48:00,1013.09,4.48,105,2.04,105,2.65,11,1.57,0.0,0.0,53.91,2024-01-01 12:48:00
770,2024-01-01 12:49:00,1013.25,5.69,188,1.64,128,2.23,51,0.92,0.0,0.0,47.84,2024-01-01 12:49:00
771,2024-01-01 12:50:00,1012.62,5.14,275,1.09,261,1.46,128,0.56,0.0,0.0,52.04,2024-01-01 12:50:00
772,2024-01-01 12:51:00,1013.55,4.5,73,1.65,10,2.14,134,1.25,0.0,0.0,52.75,2024-01-01 12:51:00
773,2024-01-01 12:52:00,1013.69,5.09,9,1.3,161,1.61,144,0.98,0.0,0.0,52.22,2024-01-01 12:52:00
774,2024-01-01 12:53:00,1013.02,5.26,122,2.85,180,2.99,126,2.24,0.0,0.0,45.87,2024-01-01 12:53:00
775,2024-01-01 12:54:00,1013.01,5.08,215,1.94,212,2.15,225,1.0,0.0,0.0,50.75,2024-01-01 12:54:00
776,2024-01-01 12:55:00,1013.38,3.98,289,1.83,273,1.94,70,1.16,0.0,0.0,51.82,2024-01-01 12:55:00
777,2024-01-01 12:56:00,1013.03,4.39,39,2.44,20,3.12,272,2.37,0.0,0.0,50.04,2024-01-01 12:56:00
778,2024-01-01 12:57:00,1013.22,4.63,192,1.44,274,2.1,186,0.98,0.0,0.0,39.57,2024-01-01 12:57:00
779,2024-01-01 12:58:00,1014.3,4.71,126,1.62,259,2.57,2,0.73,0.0,0.0,50.8,2024-01-01 12:58:00
780,2024-01-01 12:59:00,1013.13,5.06,288,2.03,332,2.76,284,1.94,0.0,0.0,61.06,2024-01-01 12:59:00
781,2024-01-01 13:00:00,1013.07,4.83,70,2.51,115,2.56,21,1.52,0.0,0.0,48.2,2024-01-01 13:00:00
782,2024-01-01 13:01:00,1012.93,4.07,136,2.25,24,3.13,165,1.3,0.0,0.0,46.36,2024-01-01 13:01:00
783,2024-01-01 13:02:00,1013.62,4.92,143,2.12,332,2.98,309,2.04,0.0,0.0,51.87,2024-01-01 13:02:00
784,2024-01-01 13:03:00,1013.16,5.03,353,2.04,253,2.48,245,1.11,0.0,0.0,51.56,2024-01-01 13:03:00
785,2024-01-01 13:04:00,1012.93,5.0,298,2.2,210,2.79,233,1.84,0.0,0.0,55.96,2024-01-01 13:04:00
786,2024-01-01 13:05:00,1013.91,5.26,344,2.1,304,3.08,324,1.26,0.0,0.0,43.71,2024-01-01 13:05:00
787,2024-01-01 13:06:00,1013.96,5.13,268,1.49,320,2.02,157,1.07,0.0,0.0,53.66,2024-01-01 13:06:00
788,2024-01-01 13:07:00,1012.95,4.94,138,2.02,338,2.93,150,1.58,0.0,0.0,52.95,2024-01-01 13:07:00
789,2024-01-01 13:08:00,1012.32,4.67,51,1.46,256,1.54,212,0.83,0.0,0.0,49.29,2024-01-01 13:08:00
790,2024-01-01 13:09:00,1013.75,3.87,16,2.04,167,2.23,217,1.27,0.0,0.0,51.69,2024-01-01 13:09:00
791,2024-01-01 13:10:00,1012.91,4.91,164,1.76,336,2.2,245,1.73,0.0,0.0,55.15,2024-01-01 13:10:00
792,2024-01-01 13:11:00,1013.65,4.8,12,3.27,20,3.85,302,2.68,0.0,0.0,54.36,2024-01-01 13:11:00
793,2024-01-01 13:12:00,1012.26,4.83,189,1.98,85,2.8,275,1.79,0.0,0.0,44.28,2024-01-01 13:12:00
794,2024-01-01 13:13:00,1013.7,4.05,339,1.3,14,2.29,150,0.95,0.0,0.0,54.1,2024-01-01 13:13:00
795,2024-01-01 13:14:00,1012.64,4.14,352,1.93,49,2.32,195,1.58,0.0,0.0,49.68,2024-01-01 13:14:00
796,2024-01-01 13:15:00,1013.62,5.21,351,2.26,303,2.31,20,1.79,0.0,0.0,50.36,2024-01-01 13:15:00
797,2024-01-01 13:16:00,1013.26,4.65,263,2.84,304,3.64,256,2.51,0.0,0.0,50.37,2024-01-01 13:16:00
798,2024-01-01 13:17:00,1012.77,5.01,311,1.71,195,2.31,16,1.6,0.0,0.0,49.25,2024-01-01 13:17:00
799,2024-01-01 13:18:00,1013.05,4.68,220,1.21,300,1.41,50,1.06,0.0,0.0,55.96,2024-01-01 13:18:00
800,2024-01-01 13:19:00,1013.59,4.68,103,2.41,287,2.9,269,2.38,0.0,0.0,49.58,2024-01-01 13:19:00
801,2024-01-01 13:20:00,1013.3,5.13,338,1.31,244,2.05,314,0.84,0.0,0.0,44.4,2024-01-01 13:20:00
802,2024-01-01 13:21:00,1013.54,4.4,197,1.78,352,2.55,82,0.83,0.0,0.0,48.03,2024-01-01 13:21:00
803,2024-01-01 13:22:00,1014.24,4.7,299,1.87,200,2.37,305,1.75,0.0,0.0,50.89,2024-01-01 13:22:00
804,2024-01-01 13:23:00,1012.47,4.41,358,1.97,192,2.28,123,1.02,0.0,0.0,56.15,2024-01-01 13:23:00
805,2024-01-01 13:24:00,1014.06,4.42,168,2.34,335,3.31,289,1.61,0.0,0.0,53.02,2024-01-01 13:24:00
806,2024-01-01 13:25:00,1013.3,4.48,148,1.66,145,2.32,261,1.02,0.0,0.0,45.75,2024-01-01 13:25:00
807,2024-01-01 13:26:00,1012.8,4.74,248,1.86,309,2.27,48,1.21,0.0,0.0,62.43,2024-01-01 13:26:00
808,2024-01-01 13:27:00,1012.58,4.39,255,1.99,126,2.27,5,1.16,0.0,0.0,51.32,2024-01-01 13:27:00
809,2024-01-01 13:28:00,1013.16,5.25,41,2.07,174,2.8,116,1.96,0.0,0.0,56.38,2024-01-01 13:28:00
810,2024-01-01 13:29:00,1013.71,4.17,201,2.05,133,2.29,117,1.55,0.0,0.0,49.24,2024-01-01 13:29:00
811,2024-01-01 13:30:00,1013.19,4.52,243,2.22,65,2.39,262,1.52,0.0,0.0,52.67,2024-01-01 13:30:00
812,2024-01-01 13:31:00,1014.01,4.39,156,2.42,278,2.95,352,1.83,0.0,0.0,54.2,2024-01-01 13:31:00
813,2024-01-01 13:32:00,1012.52,5.33,285,2.2,245,2.49,128,1.37,0.0,0.0,56.09,2024-01-01 13:32:00
814,2024-01-01 13:33:00,1013.24,4.7,281,2.23,236,2.86,170,2.16,0.0,0.0,55.29,2024-01-01 13:33:00
815,2024-01-01 13:34:00,1012.62,5.12,237,1.21,170,1.33,26,0.52,0.0,0.0,54.36,2024-01-01 13:34:00
816,2024-01-01 13:35:00,1013.43,3.85,18,2.03,50,2.68,198,1.5,0.0,0.0,48.42,2024-01-01 13:35:00
817,2024-01-01 13:36:00,1013.69,4.73,52,2.24,327,2.52,313,1.86,0.0,0.0,47.14,2024-01-01 13:36:00
818,2024-01-01 13:37:00,1013.04,5.03,84,2.36,358,2.36,344,2.02,0.0,0.0,51.66,2024-01-01 13:37:00
819,2024-01-01 13:38:00,1011.95,4.63,272,1.65,152,1.78,96,1.03,0.0,0.0,54.67,2024-01-01 13:38:00
820,2024-01-01 13:39:00,1013.35,5.11,359,1.67,79,2.6,16,0.78,0.0,0.0,48.89,2024-01-01 13:39:00
821,2024-01-01 13:40:00,1013.47,4.32,212,1.71,144,2.58,172,1.21,0.0,0.0,55.33,2024-01-01 13:40:00
822,2024-01-01 13:41:00,1013.45,5.28,103,2.27,273,2.5,100,1.45,0.0,0.0,57.26,2024-01-01 13:41:00
823,2024-01-01 13:42:00,1013.87,5.72,191,2.52,154,3.3,185,2.12,0.0,0.0,45.42,2024-01-01 13:42:00
824,2024-01-01 13:43:00,1012.71,4.38,176,1.8,336,2.41,183,1.7,0.0,0.0,45.82,2024-01-01 13:43:00
825,2024-01-01 13:44:00,1013.59,4.34,146,2.45,324,3.42,214,2.39,0.0,0.0,49.3,2024-01-01 13:44:00
826,2024-01-01 13:45:00,1013.85,5.28,80,2.06,335,2.43,250,2.01,0.0,0.0,51.54,2024-01-01 13:45:00
827,2024-01-01 13:46:00,1012.36,5.34,192,1.94,142,2.62,215,1.56,0.0,0.0,47.38,2024-01-01 13:46:00
