log_id,shipment_id,container_id,sensor_id,timestamp,temperature_celsius,humidity_percent,location_latitude,location_longitude,location_description,alarm_triggered,alarm_type,operator_id,remarks
570,SHIP_1,CONT_3,SENSOR_2,2025-12-20 12:02:00,7.43,43.0,5.16460,-143.90407,Warehouse,FALSE,,OP_4,
571,SHIP_3,CONT_4,SENSOR_2,2025-12-20 12:07:00,7.26,35.4,-87.36415,38.00274,Warehouse,FALSE,,OP_8,
572,SHIP_4,CONT_4,SENSOR_2,2025-12-20 12:12:00,7.21,42.0,15.03539,174.04091,Warehouse,FALSE,,OP_1,
573,SHIP_4,CONT_1,SENSOR_2,2025-12-20 12:17:00,7.36,38.3,-51.60851,36.34788,Warehouse,FALSE,,OP_5,
574,SHIP_1,CONT_5,SENSOR_2,2025-12-20 12:22:00,7.06,34.0,66.66270,-119.51879,Warehouse,FALSE,,OP_9,
575,SHIP_5,CONT_1,SENSOR_2,2025-12-20 12:27:00,7.15,34.1,87.39204,-167.01717,Warehouse,FALSE,,OP_7,
576,SHIP_1,CONT_3,SENSOR_2,2025-12-20 12:32:00,7.17,44.5,25.30580,97.21539,Warehouse,FALSE,,OP_8,
577,SHIP_3,CONT_5,SENSOR_3,2025-12-19 12:37:00,6.44,33.7,82.86404,99.86134,Warehouse,FALSE,,OP_8,
578,SHIP_3,CONT_2,SENSOR_3,2025-12-19 12:42:00,6.29,45.3,-33.30698,121.41071,Warehouse,FALSE,,OP_1,
579,SHIP_2,CONT_3,SENSOR_3,2025-12-19 12:47:00,6.32,40.7,43.40611,105.67662,Warehouse,FALSE,,OP_9,
580,SHIP_3,CONT_3,SENSOR_3,2025-12-19 12:52:00,6.45,49.3,88.00369,-71.84569,Warehouse,FALSE,,OP_6,
581,SHIP_2,CONT_5,SENSOR_3,2025-12-19 12:57:00,10.45,38.5,-58.74086,38.87196,Warehouse,FALSE,,OP_3,
582,SHIP_3,CONT_3,SENSOR_3,2025-12-19 13:02:00,8.00,31.4,9.84595,-110.90253,Warehouse,FALSE,,OP_2,
583,SHIP_1,CONT_4,SENSOR_3,2025-12-19 13:07:00,7.72,38.3,-39.16324,39.20098,Warehouse,FALSE,,OP_3,
584,SHIP_3,CONT_1,SENSOR_3,2025-12-19 13:12:00,10.11,45.9,8.15940,-116.73370,Warehouse,FALSE,,OP_5,
585,SHIP_4,CONT_1,SENSOR_3,2025-12-19 13:17:00,8.00,34.5,-38.30699,64.51648,Warehouse,FALSE,,OP_10,
586,SHIP_5,CONT_2,SENSOR_3,2025-12-19 13:22:00,8.00,40.4,74.91868,25.78148,Warehouse,FALSE,,OP_9,
587,SHIP_5,CONT_3,SENSOR_3,2025-12-19 13:27:00,7.89,48.2,-14.37249,87.88033,Warehouse,FALSE,,OP_7,
588,SHIP_5,CONT_5,SENSOR_3,2025-12-19 13:32:00,7.80,34.8,58.34541,68.38386,Warehouse,FALSE,,OP_1,
589,SHIP_4,CONT_1,SENSOR_3,2025-12-19 13:37:00,7.89,35.6,15.65226,-84.38659,Warehouse,FALSE,,OP_10,
590,SHIP_4,CONT_2,SENSOR_3,2025-12-19 13:42:00,8.58,44.0,22.23822,-178.90601,Warehouse,FALSE,,OP_4,
591,SHIP_2,CONT_3,SENSOR_3,2025-12-19 13:47:00,8.00,35.9,-65.17292,85.33992,Warehouse,FALSE,,OP_2,
592,SHIP_4,CONT_4,SENSOR_3,2025-12-19 13:52:00,8.00,33.1,43.16209,16.25998,Warehouse,FALSE,,OP_9,
593,SHIP_1,CONT_3,SENSOR_3,2025-12-19 13:57:00,8.00,46.4,0.37394,-13.07919,Warehouse,FALSE,,OP_3,
594,SHIP_5,CONT_2,SENSOR_3,2025-12-19 14:02:00,7.68,39.9,33.43275,-136.81737,Warehouse,FALSE,,OP_1,
595,SHIP_4,CONT_5,SENSOR_3,2025-12-19 14:07:00,11.74,31.1,51.75501,38.88694,Warehouse,FALSE,,OP_6,
596,SHIP_2,CONT_3,SENSOR_3,2025-12-19 14:12:00,8.00,49.3,8.51178,-40.94086,Warehouse,FALSE,,OP_8,
597,SHIP_5,CONT_4,SENSOR_3,2025-12-19 14:17:00,7.92,41.4,5.53760,6.50475,Warehouse,FALSE,,OP_9,
598,SHIP_2,CONT_1,SENSOR_3,2025-12-19 14:22:00,8.00,44.9,-38.03439,-34.57643,Warehouse,FALSE,,OP_5,
599,SHIP_2,CONT_5,SENSOR_3,2025-12-19 14:27:00,8.00,30.0,80.29693,28.40487,Warehouse,FALSE,,OP_6,
600,SHIP_3,CONT_1,SENSOR_3,2025-12-19 14:32:00,7.95,39.0,-42.47412,174.86770,Warehouse,FALSE,,OP_3,
601,SHIP_3,CONT_5,SENSOR_3,2025-12-19 14:37:00,8.00,33.0,77.36864,154.44893,Warehouse,FALSE,,OP_2,
602,SHIP_4,CONT_3,SENSOR_3,2025-12-19 14:42:00,7.93,46.3,3.39748,-69.29025,Warehouse,FALSE,,OP_8,
603,SHIP_4,CONT_4,SENSOR_3,2025-12-19 14:47:00,7.99,31.6,8.78172,-37.26029,Warehouse,FALSE,,OP_9,
604,SHIP_1,CONT_3,SENSOR_3,2025-12-19 14:52:00,8.00,44.8,65.01583,84.44270,Warehouse,FALSE,,OP_3,
605,SHIP_3,CONT_1,SENSOR_3,2025-12-19 14:57:00,8.00,30.0,-47.86101,21.90214,Warehouse,FALSE,,OP_3,
606,SHIP_2,CONT_2,SENSOR_3,2025-12-19 15:02:00,8.00,45.4,-23.65726,55.90409,Warehouse,FALSE,,OP_3,
607,SHIP_2,CONT_4,SENSOR_3,2025-12-19 15:07:00,7.97,33.7,73.30822,-44.58874,Warehouse,FALSE,,OP_1,
608,SHIP_2,CONT_2,SENSOR_3,2025-12-19 15:12:00,8.00,32.4,89.11203,-81.74348,Warehouse,FALSE,,OP_6,
609,SHIP_2,CONT_2,SENSOR_3,2025-12-19 15:17:00,7.93,38.2,-30.52055,-26.04563,Warehouse,FALSE,,OP_10,
610,SHIP_5,CONT_1,SENSOR_3,2025-12-19 15:22:00,8.00,48.2,16.46803,-128.83261,Warehouse,FALSE,,OP_6,
611,SHIP_4,CONT_3,SENSOR_3,2025-12-19 15:27:00,8.00,46.8,25.69275,23.01383,Warehouse,FALSE,,OP_1,
612,SHIP_1,CONT_1,SENSOR_3,2025-12-19 15:32:00,7.84,37.9,48.49569,151.75031,Warehouse,FALSE,,OP_7,
613,SHIP_5,CONT_3,SENSOR_3,2025-12-19 15:37:00,7.56,45.7,38.88960,23.41300,Warehouse,FALSE,,OP_6,
614,SHIP_2,CONT_2,SENSOR_3,2025-12-19 15:42:00,7.83,40.6,75.17110,154.02240,Warehouse,FALSE,,OP_4,
615,SHIP_3,CONT_3,SENSOR_3,2025-12-19 15:47:00,8.00,30.2,-64.21102,-44.82210,Warehouse,FALSE,,OP_2,
616,SHIP_4,CONT_4,SENSOR_3,2025-12-19 15:52:00,8.00,39.7,-16.73558,53.17320,Warehouse,FALSE,,OP_4,
617,SHIP_4,CONT_5,SENSOR_3,2025-12-19 15:57:00,7.81,46.2,-27.68545,-131.89036,Warehouse,FALSE,,OP_10,
618,SHIP_3,CONT_1,SENSOR_3,2025-12-19 16:02:00,7.65,33.1,-39.62879,-73.00871,Warehouse,FALSE,,OP_4,
619,SHIP_1,CONT_4,SENSOR_3,2025-12-19 16:07:00,11.99,47.0,89.96489,-11.74778,Warehouse,FALSE,,OP_10,
620,SHIP_1,CONT_4,SENSOR_3,2025-12-19 16:12:00,8.00,46.3,8.92079,-155.14932,Warehouse,FALSE,,OP_7,
621,SHIP_1,CONT_1,SENSOR_3,2025-12-19 16:17:00,11.93,35.7,-68.12616,110.93130,Warehouse,FALSE,,OP_8,
622,SHIP_4,CONT_2,SENSOR_3,2025-12-19 16:22:00,8.00,35.0,-42.19769,92.91862,Warehouse,FALSE,,OP_9,
623,SHIP_2,CONT_5,SENSOR_3,2025-12-19 16:27:00,7.68,30.7,69.59777,12.08208,Warehouse,FALSE,,OP_2,
624,SHIP_3,CONT_4,SENSOR_3,2025-12-19 16:32:00,7.73,32.8,-15.42879,5.82111,Warehouse,FALSE,,OP_9,
625,SHIP_4,CONT_4,SENSOR_3,2025-12-19 16:37:00,7.84,33.4,0.37099,-106.22804,Warehouse,FALSE,,OP_5,
626,SHIP_2,CONT_2,SENSOR_3,2025-12-19 16:42:00,7.74,39.2,36.47802,-146.42354,Warehouse,FALSE,,OP_10,
627,SHIP_5,CONT_2,SENSOR_3,2025-12-19 16:47:00,7.35,39.4,-80.86687,140.61639,Warehouse,FALSE,,OP_1,
628,SHIP_3,CONT_5,SENSOR_3,2025-12-19 16:52:00,7.39,35.1,-73.42232,-32.70984,Warehouse,FALSE,,OP_6,
629,SHIP_1,CONT_5,SENSOR_3,2025-12-19 16:57:00,7.71,30.7,-45.98354,-48.46670,Warehouse,FALSE,,OP_10,
630,SHIP_5,CONT_5,SENSOR_3,2025-12-19 17:02:00,7.61,30.3,-42.56556,138.19833,Warehouse,FALSE,,OP_7,
631,SHIP_3,CONT_1,SENSOR_3,2025-12-19 17:07:00,8.00,39.4,-42.98156,-52.12562,Warehouse,FALSE,,OP_1,
632,SHIP_3,CONT_1,SENSOR_3,2025-12-19 17:12:00,8.00,41.9,27.09289,-93.27124,Warehouse,FALSE,,OP_5,
633,SHIP_5,CONT_5,SENSOR_3,2025-12-19 17:17:00,7.62,47.2,-72.68872,18.95531,Warehouse,FALSE,,OP_7,
634,SHIP_4,CONT_1,SENSOR_3,2025-12-19 17:22:00,7.56,40.8,88.75341,-1.33533,Warehouse,FALSE,,OP_8,
635,SHIP_5,CONT_3,SENSOR_3,2025-12-19 17:27:00,7.39,31.8,-73.28419,159.82835,Warehouse,FALSE,,OP_5,
636,SHIP_1,CONT_5,SENSOR_3,2025-12-19 17:32:00,7.60,37.5,35.36991,56.73028,Warehouse,FALSE,,OP_2,
637,SHIP_2,CONT_1,SENSOR_3,2025-12-19 17:37:00,7.73,31.7,-13.57124,58.52321,Warehouse,FALSE,,OP_8,
638,SHIP_5,CONT_4,SENSOR_3,2025-12-19 17:42:00,7.37,39.2,-1.49907,112.38464,Warehouse,FALSE,,OP_4,
639,SHIP_5,CONT_4,SENSOR_3,2025-12-19 17:47:00,7.51,31.0,-47.27512,-99.28868,Warehouse,FALSE,,OP_4,
640,SHIP_2,CONT_2,SENSOR_3,2025-12-19 17:52:00,7.45,35.0,-88.52056,53.43514,Warehouse,FALSE,,OP_4,
641,SHIP_4,CONT_2,SENSOR_3,2025-12-19 17:57:00,7.44,30.3,-69.12103,7.28254,Warehouse,FALSE,,OP_4,
642,SHIP_5,CONT_1,SENSOR_3,2025-12-19 18:02:00,7.29,41.1,-66.00366,-119.82554,Warehouse,FALSE,,OP_1,
643,SHIP_4,CONT_4,SENSOR_3,2025-12-19 18:07:00,7.08,45.6,5.23115,-153.71894,Warehouse,FALSE,,OP_4,
644,SHIP_5,CONT_2,SENSOR_3,2025-12-19 18:12:00,7.18,34.7,-41.65251,12.45836,Warehouse,FALSE,,OP_1,
645,SHIP_1,CONT_3,SENSOR_3,2025-12-19 18:17:00,7.38,43.6,-5.71455,3.29089,Warehouse,FALSE,,OP_10,
646,SHIP_5,CONT_5,SENSOR_3,2025-12-19 18:22:00,11.42,36.2,49.12954,-29.57885,Warehouse,FALSE,,OP_4,
647,SHIP_1,CONT_5,SENSOR_3,2025-12-19 18:27:00,8.00,35.1,37.27099,-151.34949,Warehouse,FALSE,,OP_3,
648,SHIP_3,CONT_4,SENSOR_3,2025-12-19 18:32:00,8.00,31.1,45.94972,-172.04045,Warehouse,FALSE,,OP_7,
649,SHIP_1,CONT_3,SENSOR_3,2025-12-19 18:37:00,8.00,30.8,54.93586,14.28559,Warehouse,FALSE,,OP_10,
650,SHIP_1,CONT_2,SENSOR_3,2025-12-19 18:42:00,7.76,48.6,13.86604,176.80881,Warehouse,FALSE,,OP_4,
651,SHIP_3,CONT_2,SENSOR_3,2025-12-19 18:47:00,7.99,41.3,46.06335,36.06854,Warehouse,FALSE,,OP_5,
652,SHIP_5,CONT_1,SENSOR_3,2025-12-19 18:52:00,8.00,40.7,-50.74637,-124.83831,Warehouse,FALSE,,OP_8,
653,SHIP_3,CONT_5,SENSOR_3,2025-12-19 18:57:00,7.78,45.6,1.89673,-162.23079,Warehouse,FALSE,,OP_2,
654,SHIP_5,CONT_4,SENSOR_3,2025-12-19 19:02:00,7.78,38.3,-24.00523,118.11269,Warehouse,FALSE,,OP_4,
655,SHIP_3,CONT_4,SENSOR_3,2025-12-19 19:07:00,7.93,33.3,81.48486,149.37321,Warehouse,FALSE,,OP_6,
656,SHIP_5,CONT_5,SENSOR_3,2025-12-19 19:12:00,8.00,48.1,-37.17114,173.87756,Warehouse,FALSE,,OP_8,
657,SHIP_4,CONT_3,SENSOR_3,2025-12-19 19:17:00,7.74,42.2,-77.75625,2.85071,Warehouse,FALSE,,OP_2,
658,SHIP_1,CONT_1,SENSOR_3,2025-12-19 19:22:00,7.84,31.9,27.40220,-78.39773,Warehouse,FALSE,,OP_4,
659,SHIP_3,CONT_1,SENSOR_3,2025-12-19 19:27:00,7.80,48.1,-23.75863,-112.52896,Warehouse,FALSE,,OP_10,
660,SHIP_5,CONT_4,SENSOR_3,2025-12-19 19:32:00,8.00,40.7,12.40749,-179.46091,Warehouse,FALSE,,OP_1,
661,SHIP_3,CONT_2,SENSOR_3,2025-12-19 19:37:00,8.00,40.0,-83.80517,20.24602,Warehouse,FALSE,,OP_8,
662,SHIP_5,CONT_1,SENSOR_3,2025-12-19 19:42:00,7.96,49.4,38.09955,-148.17194,Warehouse,FALSE,,OP_10,
663,SHIP_3,CONT_4,SENSOR_3,2025-12-19 19:47:00,7.70,36.9,50.27347,133.65309,Warehouse,FALSE,,OP_3,
664,SHIP_4,CONT_3,SENSOR_3,2025-12-19 19:52:00,8.00,33.9,80.46533,-95.37037,Warehouse,FALSE,,OP_4,
665,SHIP_5,CONT_1,SENSOR_3,2025-12-19 19:57:00,10.37,36.5,-88.56303,-32.52770,Warehouse,FALSE,,OP_2,
666,SHIP_3,CONT_2,SENSOR_3,2025-12-19 20:02:00,8.00,34.4,-27.61383,98.88558,Warehouse,FALSE,,OP_10,
667,SHIP_2,CONT_4,SENSOR_3,2025-12-19 20:07:00,7.90,40.3,76.88123,35.87890,Warehouse,FALSE,,OP_8,
668,SHIP_2,CONT_2,SENSOR_3,2025-12-19 20:12:00,7.63,30.3,-11.05286,127.81366,Warehouse,FALSE,,OP_7,
669,SHIP_4,CONT_3,SENSOR_3,2025-12-19 20:17:00,8.00,37.4,-39.12554,-60.42513,Warehouse,FALSE,,OP_10,
670,SHIP_2,CONT_1,SENSOR_3,2025-12-19 20:22:00,7.86,37.1,-72.27416,-62.01003,Warehouse,FALSE,,OP_1,
671,SHIP_2,CONT_3,SENSOR_3,2025-12-19 20:27:00,8.00,30.6,25.17823,-136.86558,Warehouse,FALSE,,OP_8,
672,SHIP_5,CONT_3,SENSOR_3,2025-12-19 20:32:00,7.69,36.7,2.70591,95.57078,Warehouse,FALSE,,OP_9,
673,SHIP_5,CONT_4,SENSOR_3,2025-12-19 20:37:00,7.79,45.3,20.37021,11.14306,Warehouse,FALSE,,OP_7,
674,SHIP_5,CONT_5,SENSOR_3,2025-12-19 20:42:00,7.86,44.8,-28.65262,-13.84970,Warehouse,FALSE,,OP_6,
675,SHIP_1,CONT_1,SENSOR_3,2025-12-19 20:47:00,7.90,39.5,-59.40302,-87.89668,Warehouse,FALSE,,OP_9,
676,SHIP_1,CONT_2,SENSOR_3,2025-12-19 20:52:00,8.00,33.1,-50.30818,-45.76841,Warehouse,FALSE,,OP_9,
677,SHIP_2,CONT_2,SENSOR_3,2025-12-19 20:57:00,7.92,34.0,-11.89180,-144.29994,Warehouse,FALSE,,OP_5,
678,SHIP_5,CONT_3,SENSOR_3,2025-12-19 21:02:00,7.89,37.1,-62.67135,8.06158,Warehouse,FALSE,,OP_10,
679,SHIP_2,CONT_5,SENSOR_3,2025-12-19 21:07:00,8.00,36.4,-66.32678,77.07930,Warehouse,FALSE,,OP_9,
680,SHIP_3,CONT_1,SENSOR_3,2025-12-19 21:12:00,8.00,31.2,27.27794,-115.49356,Warehouse,FALSE,,OP_6,
681,SHIP_1,CONT_2,SENSOR_3,2025-12-19 21:17:00,7.87,32.4,-70.42354,47.10978,Warehouse,FALSE,,OP_6,
682,SHIP_3,CONT_1,SENSOR_3,2025-12-19 21:22:00,7.86,45.7,73.39398,-98.05073,Warehouse,FALSE,,OP_3,
683,SHIP_1,CONT_5,SENSOR_3,2025-12-19 21:27:00,7.86,45.4,12.25715,143.95273,Warehouse,FALSE,,OP_3,
684,SHIP_2,CONT_2,SENSOR_3,2025-12-19 21:32:00,7.59,46.6,-85.77280,-24.36611,Warehouse,FALSE,,OP_4,
685,SHIP_3,CONT_2,SENSOR_3,2025-12-19 21:37:00,10.16,46.3,83.57329,-153.10876,Warehouse,FALSE,,OP_6,
686,SHIP_1,CONT_5,SENSOR_3,2025-12-19 21:42:00,8.00,35.9,-37.93752,-84.02245,Warehouse,FALSE,,OP_10,
687,SHIP_3,CONT_4,SENSOR_3,2025-12-19 21:47:00,8.00,37.5,29.79169,140.04117,Warehouse,FALSE,,OP_5,
688,SHIP_1,CONT_5,SENSOR_3,2025-12-19 21:52:00,8.00,31.9,-36.42621,-134.75606,Warehouse,FALSE,,OP_6,
689,SHIP_4,CONT_1,SENSOR_3,2025-12-19 21:57:00,10.55,41.0,-0.29759,-29.12035,Warehouse,FALSE,,OP_8,
690,SHIP_3,CONT_1,SENSOR_3,2025-12-19 22:02:00,8.00,35.8,-66.33555,7.61159,Warehouse,FALSE,,OP_2,
691,SHIP_1,CONT_1,SENSOR_3,2025-12-19 22:07:00,8.00,44.5,-51.74766,147.29315,Warehouse,FALSE,,OP_8,
692,SHIP_2,CONT_4,SENSOR_3,2025-12-19 22:12:00,11.16,38.0,-5.90782,90.60550,Warehouse,FALSE,,OP_5,
693,SHIP_4,CONT_2,SENSOR_3,2025-12-19 22:17:00,8.00,30.5,-68.37441,-59.93338,Warehouse,FALSE,,OP_1,
694,SHIP_3,CONT_5,SENSOR_3,2025-12-19 22:22:00,8.00,38.0,16.24685,-151.69863,Warehouse,FALSE,,OP_4,
695,SHIP_1,CONT_3,SENSOR_3,2025-12-19 22:27:00,8.00,42.3,-67.57652,-158.98513,Warehouse,FALSE,,OP_3,
696,SHIP_4,CONT_3,SENSOR_3,2025-12-19 22:32:00,7.96,42.1,-52.82323,-146.68969,Warehouse,FALSE,,OP_4,
697,SHIP_4,CONT_5,SENSOR_3,2025-12-19 22:37:00,7.76,42.0,-32.43761,165.67915,Warehouse,FALSE,,OP_8,
698,SHIP_3,CONT_1,SENSOR_3,2025-12-19 22:42:00,7.67,47.1,12.90755,159.92197,Warehouse,FALSE,,OP_1,
699,SHIP_1,CONT_4,SENSOR_3,2025-12-19 22:47:00,7.84,33.5,-27.98009,-11.60235,Warehouse,FALSE,,OP_2,
700,SHIP_1,CONT_5,SENSOR_3,2025-12-19 22:52:00,7.50,38.3,64.81967,-67.28681,Warehouse,FALSE,,OP_7,
701,SHIP_4,CONT_4,SENSOR_3,2025-12-19 22:57:00,7.37,41.5,-35.42592,-161.92254,Warehouse,FALSE,,OP_3,
702,SHIP_3,CONT_5,SENSOR_3,2025-12-19 23:02:00,8.75,41.7,-63.61411,-39.91832,Warehouse,FALSE,,OP_5,
703,SHIP_4,CONT_1,SENSOR_3,2025-12-19 23:07:00,8.00,32.0,38.22845,-142.35022,Warehouse,FALSE,,OP_1,
704,SHIP_1,CONT_4,SENSOR_3,2025-12-19 23:12:00,7.97,46.5,20.09214,-27.45909,Warehouse,FALSE,,OP_9,
705,SHIP_3,CONT_1,SENSOR_3,2025-12-19 23:17:00,7.96,32.9,-40.41518,152.31097,Warehouse,FALSE,,OP_2,
706,SHIP_3,CONT_3,SENSOR_3,2025-12-19 23:22:00,8.00,30.1,-22.24870,54.53588,Warehouse,FALSE,,OP_5,
707,SHIP_2,CONT_1,SENSOR_3,2025-12-19 23:27:00,8.00,42.1,-24.27281,-9.50881,Warehouse,FALSE,,OP_5,
708,SHIP_2,CONT_4,SENSOR_3,2025-12-19 23:32:00,8.00,30.9,-37.09134,-69.46588,Warehouse,FALSE,,OP_4,
709,SHIP_2,CONT_2,SENSOR_3,2025-12-19 23:37:00,8.00,47.7,-89.76870,-37.22934,Warehouse,FALSE,,OP_5,
710,SHIP_2,CONT_5,SENSOR_3,2025-12-19 23:42:00,7.85,31.5,-54.19160,-63.17596,Warehouse,FALSE,,OP_1,
711,SHIP_2,CONT_1,SENSOR_3,2025-12-19 23:47:00,8.00,40.9,-74.40029,-40.29910,Warehouse,FALSE,,OP_1,
712,SHIP_3,CONT_5,SENSOR_3,2025-12-19 23:52:00,8.00,41.8,67.06693,98.33168,Warehouse,FALSE,,OP_6,
713,SHIP_4,CONT_2,SENSOR_3,2025-12-19 23:57:00,7.76,35.8,3.91376,-110.89258,Warehouse,FALSE,,OP_9,
714,SHIP_2,CONT_5,SENSOR_3,2025-12-20 00:02:00,7.85,45.6,13.15138,-109.14613,Warehouse,FALSE,,OP_7,
715,SHIP_1,CONT_2,SENSOR_3,2025-12-20 00:07:00,8.00,46.9,-36.64282,65.22554,Warehouse,FALSE,,OP_10,
716,SHIP_2,CONT_5,SENSOR_3,2025-12-20 00:12:00,8.00,36.8,27.01120,168.33663,Warehouse,FALSE,,OP_10,
717,SHIP_2,CONT_4,SENSOR_3,2025-12-20 00:17:00,7.77,39.1,-63.21104,0.89348,Warehouse,FALSE,,OP_8,
718,SHIP_5,CONT_5,SENSOR_3,2025-12-20 00:22:00,7.71,37.1,50.05254,-132.05386,Warehouse,FALSE,,OP_3,
719,SHIP_4,CONT_4,SENSOR_3,2025-12-20 00:27:00,7.46,39.5,11.62814,-52.94946,Warehouse,FALSE,,OP_1,
720,SHIP_5,CONT_4,SENSOR_3,2025-12-20 00:32:00,7.63,33.4,-12.65767,-152.85617,Warehouse,FALSE,,OP_5,
721,SHIP_3,CONT_2,SENSOR_3,2025-12-20 00:37:00,7.36,49.7,16.89025,93.89829,Warehouse,FALSE,,OP_9,
722,SHIP_1,CONT_4,SENSOR_3,2025-12-20 00:42:00,6.88,49.1,-23.80869,-73.41336,Warehouse,FALSE,,OP_3,
723,SHIP_3,CONT_3,SENSOR_3,2025-12-20 00:47:00,6.51,49.1,-43.97873,45.66109,Warehouse,FALSE,,OP_5,
724,SHIP_1,CONT_2,SENSOR_3,2025-12-20 00:52:00,6.55,39.4,0.02433,-138.04440,Warehouse,FALSE,,OP_8,
725,SHIP_3,CONT_1,SENSOR_3,2025-12-20 00:57:00,11.71,34.5,-67.79662,87.86319,Warehouse,FALSE,,OP_6,
726,SHIP_2,CONT_5,SENSOR_3,2025-12-20 01:02:00,8.00,36.0,54.92907,-173.60862,Warehouse,FALSE,,OP_7,
727,SHIP_2,CONT_5,SENSOR_3,2025-12-20 01:07:00,8.00,34.5,-43.23773,-156.84962,Warehouse,FALSE,,OP_4,
728,SHIP_4,CONT_5,SENSOR_3,2025-12-20 01:12:00,11.66,45.6,-74.74275,22.13306,Warehouse,FALSE,,OP_2,
729,SHIP_5,CONT_1,SENSOR_3,2025-12-20 01:17:00,8.00,40.1,53.23034,-52.50536,Warehouse,FALSE,,OP_6,
730,SHIP_5,CONT_3,SENSOR_3,2025-12-20 01:22:00,7.72,42.7,52.93366,22.00385,Warehouse,FALSE,,OP_1,
731,SHIP_2,CONT_3,SENSOR_3,2025-12-20 01:27:00,7.73,46.6,12.17601,-178.18087,Warehouse,FALSE,,OP_7,
732,SHIP_3,CONT_5,SENSOR_3,2025-12-20 01:32:00,8.00,42.2,-48.88087,14.83391,Warehouse,FALSE,,OP_9,
733,SHIP_1,CONT_2,SENSOR_3,2025-12-20 01:37:00,8.00,40.3,66.26504,92.63810,Warehouse,FALSE,,OP_5,
734,SHIP_3,CONT_2,SENSOR_3,2025-12-20 01:42:00,8.00,30.8,-29.72954,-27.00532,Warehouse,FALSE,,OP_3,
735,SHIP_3,CONT_2,SENSOR_3,2025-12-20 01:47:00,8.00,47.8,62.54873,-31.13315,Warehouse,FALSE,,OP_3,
736,SHIP_2,CONT_5,SENSOR_3,2025-12-20 01:52:00,7.90,42.9,-33.45816,54.18651,Warehouse,FALSE,,OP_3,
737,SHIP_5,CONT_3,SENSOR_3,2025-12-20 01:57:00,7.86,37.8,-44.82979,133.95110,Warehouse,FALSE,,OP_3,
738,SHIP_1,CONT_2,SENSOR_3,2025-12-20 02:02:00,7.79,46.1,-17.45443,123.37438,Warehouse,FALSE,,OP_1,
739,SHIP_3,CONT_4,SENSOR_3,2025-12-20 02:07:00,7.70,37.5,-0.58877,-100.55167,Warehouse,FALSE,,OP_9,
740,SHIP_5,CONT_3,SENSOR_3,2025-12-20 02:12:00,7.79,40.0,-31.63115,-10.10467,Warehouse,FALSE,,OP_7,
741,SHIP_2,CONT_2,SENSOR_3,2025-12-20 02:17:00,7.34,39.2,63.01361,106.88997,Warehouse,FALSE,,OP_1,
742,SHIP_4,CONT_1,SENSOR_3,2025-12-20 02:22:00,7.60,37.7,33.15781,-105.90117,Warehouse,FALSE,,OP_3,
743,SHIP_5,CONT_3,SENSOR_3,2025-12-20 02:27:00,10.07,45.7,-1.57610,75.39507,Warehouse,FALSE,,OP_8,
744,SHIP_3,CONT_4,SENSOR_3,2025-12-20 02:32:00,8.00,35.9,20.22615,-171.93836,Warehouse,FALSE,,OP_6,
745,SHIP_4,CONT_4,SENSOR_3,2025-12-20 02:37:00,7.77,36.5,-38.38152,-103.24532,Warehouse,FALSE,,OP_1,
746,SHIP_5,CONT_2,SENSOR_3,2025-12-20 02:42:00,7.64,33.3,-89.52044,-34.12048,Warehouse,FALSE,,OP_5,
747,SHIP_1,CONT_3,SENSOR_3,2025-12-20 02:47:00,7.28,34.6,25.41242,-152.74103,Warehouse,FALSE,,OP_9,
748,SHIP_3,CONT_1,SENSOR_3,2025-12-20 02:52:00,7.13,45.5,-14.34233,21.75716,Warehouse,FALSE,,OP_4,
749,SHIP_1,CONT_3,SENSOR_3,2025-12-20 02:57:00,7.15,32.1,-40.53215,-100.11468,Warehouse,FALSE,,OP_6,
750,SHIP_1,CONT_4,SENSOR_3,2025-12-20 03:02:00,6.93,39.3,-6.86160,-131.48377,Warehouse,FALSE,,OP_8,
751,SHIP_4,CONT_4,SENSOR_3,2025-12-20 03:07:00,6.88,46.9,-6.33224,14.54145,Warehouse,FALSE,,OP_1,
752,SHIP_2,CONT_3,SENSOR_3,2025-12-20 03:12:00,6.79,35.8,76.91751,7.53508,Warehouse,FALSE,,OP_10,
753,SHIP_4,CONT_2,SENSOR_3,2025-12-20 03:17:00,6.74,37.6,32.95887,130.02894,Warehouse,FALSE,,OP_4,
754,SHIP_2,CONT_4,SENSOR_3,2025-12-20 03:22:00,6.62,37.3,60.29348,-155.87318,Warehouse,FALSE,,OP_10,
755,SHIP_2,CONT_5,SENSOR_3,2025-12-20 03:27:00,6.74,45.1,-38.82170,155.81932,Warehouse,FALSE,,OP_5,
756,SHIP_2,CONT_2,SENSOR_3,2025-12-20 03:32:00,6.41,31.2,53.59811,168.02326,Warehouse,FALSE,,OP_9,
757,SHIP_2,CONT_3,SENSOR_3,2025-12-20 03:37:00,6.46,36.0,15.16492,-133.02098,Warehouse,FALSE,,OP_8,
758,SHIP_5,CONT_5,SENSOR_3,2025-12-20 03:42:00,6.64,47.2,0.02144,-179.36329,Warehouse,FALSE,,OP_10,
759,SHIP_4,CONT_4,SENSOR_3,2025-12-20 03:47:00,6.54,48.5,-87.83912,-132.33311,Warehouse,FALSE,,OP_3,
